index,id,title,soup,vote_count,poster_path,overview
776,49444,Kung Fu Panda 2,martial arts kung fu hope fleet panda friends mission woman director Animation Family JackBlack AngelinaJolie DustinHoffman GaryOldman JackieChan JenniferYuhNelson,6042.0,/wQ0gqQdoFu6YKApiR34ktNjgjH2.jpg,Po is now living his dream as The Dragon Warrior protecting the Valley of Peace alongside his friends and fellow kung fu masters The Furious Five - Tigress Crane Mantis Viper and Monkey. But Po’s new life of awesomeness is threatened by the emergence of a formidable villain who plans to use a secret unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.
778,545609,Extraction,mercenary mumbai (bombay) india based on comic crime boss rescue mission based on graphic novel dhaka (dacca) bangladesh Drama Action Thriller ChrisHemsworth RudhrakshJaiswal RandeepHooda GolshiftehFarahani PankajTripathi SamHargrave,4962.0,/nygOUcBKPHFTbxsYRFZVePqgPK6.jpg,Tyler Rake a fearless mercenary who offers his services on the black market embarks on a dangerous mission when he is hired to rescue the kidnapped son of a Mumbai crime lord.
780,381288,Split,child abuse kidnapping sequel gore stalking teenage girl super power mental illness multiple personality traumatic childhood dissociative identity disorder Horror Thriller JamesMcAvoy AnyaTaylor Joy BettyBuckley HaleyLuRichardson M.NightShyamalan,15789.0,/lli31lYTFpvxVBeFHWoe5PMfW5s.jpg,Though Kevin has evidenced 23 personalities to his trusted psychiatrist Dr. Fletcher there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful observant Casey Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.
781,12,Finding Nemo,parent child relationship sydney australia harbor anthropomorphism underwater shark pelican fish tank great barrier reef sea turtle missing child aftercreditsstinger duringcreditsstinger short term memory loss clownfish father son reunion protective father Animation Family AlbertBrooks EllenDeGeneres AlexanderGould WillemDafoe GeoffreyRush AndrewStanton,17612.0,/5lc6nQc0VhWFYFbNv016xze8Jvy.jpg,Nemo an adventurous young clownfish is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks surfer dude turtles hypnotic jellyfish hungry seagulls and more along the way.
783,723072,Host,isolation computer quarantine evil spirit internet psychic internet chat found footage séance lockdown virus covid 19 Horror Thriller Mystery HaleyBishop JemmaMoore EmmaLouiseWebb RadinaDrandova CarolineWard RobSavage,685.0,/h7dZpJDORYs5c56dydbrLFkEXpE.jpg,Six friends hire a medium to hold a séance via Zoom during lockdown — but they get far more than they bargained for as things quickly go wrong. When an evil spirit starts invading their homes they begin to realize they might not survive the night.
786,57214,Project X,birthday birthday party high school house party teen movie high school student fake documentary Comedy ThomasMann OliverCooper JonathanDanielBrown DaxFlame KirbyBlissBlanton NimaNourizadeh,5515.0,/lUPDGT3lyRrq8SvWuNWG2DP64bR.jpg,Three high school seniors throw a party to make a name for themselves. As the night progresses things spiral out of control as word of the party spreads.
788,760926,Gold,paranoia survival Horror Drama ZacEfron AnthonyHayes SusiePorter AndreasSobik AkuolNgot AnthonyHayes,445.0,/ejXBuNLvK4kZ7YcqeKqUWnCxdJq.jpg,In the not-too-distant future two drifters traveling through the desert stumble across the biggest gold nugget ever found and the dream of immense wealth and greed takes hold. They hatch a plan to excavate their bounty with one man leaving to secure the necessary tools while the other remains with the gold. The man who remains must endure harsh desert elements ravenous wild dogs and mysterious intruders while battling the sinking suspicion that he has been abandoned to his fate.
790,550205,Wish Dragon,wish dragon Animation Family Comedy Fantasy JimmyWong JohnCho ConstanceWu NatashaLiuBordizzo JimmyO.Yang ChrisAppelhans,1029.0,/lnPf6hzANL6pVQTxUlsNYSuhT5l.jpg,Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.
791,280,Terminator 2: Judgment Day,cyborg shotgun villain time travel post apocalyptic future dystopia moral ambiguity mental institution juvenile delinquent fictional war urban setting troubled teen morphing nuclear weapons shape shifter savior catch phrase action hero good versus evil terminator Action Thriller Science Fiction ArnoldSchwarzenegger LindaHamilton EdwardFurlong RobertPatrick JoeMorton JamesCameron,11197.0,/5M0j0B18abtBI5gi2RhfjjurTqb.jpg,Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son John the future leader of the resistance is the target for a newer more deadly terminator. Once again the resistance has managed to send a protector back to attempt to save John and his mother Sarah.
793,22894,Legion,angel diner religion apocalypse demon desert Horror Action Fantasy PaulBettany DennisQuaid LucasBlack KateWalsh TyreseGibson ScottStewart,2265.0,/ykocDqwg5PRUopnBVb1x1DWnEJF.jpg,When God loses faith in humankind he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way desert diner with the Archangel Michael.
794,259316,Fantastic Beasts and Where to Find Them,new york city witch robbery magic teleportation suitcase mistake escape spin off subway station central park wizard goblin magical creature 1920s Action Adventure Fantasy EddieRedmayne KatherineWaterston DanFogler AlisonSudol ColinFarrell DavidYates,17425.0,/h6NYfVUyM6CDURtZSnBpz647Ldd.jpg,In 1926 Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase it sends the American wizarding authorities after Newt and threatens to strain even further the state of magical and non-magical relations.
796,238636,The Purge: Anarchy,bus assault rifle sniper machete dystopia psychopath sequel revenge murder rampage motorcycle masked man death survival horror gatling gun purge Horror Thriller FrankGrillo CarmenEjogo ZachGilford MichaelKennethWilliams KieleSanchez JamesDeMonaco,5840.0,/f2HD5iVhJWWv72QVWThUKk09zYy.jpg,One night per year the government sanctions a 12-hour period in which citizens can commit any crime they wish -- including murder -- without fear of punishment or imprisonment. Leo a sergeant who lost his son plans a vigilante mission of revenge during the mayhem. However instead of a death-dealing avenger he becomes the unexpected protector of four innocent strangers who desperately need his help if they are to survive the night.
798,9769,Lolita,based on novel or book jealousy obsession blackmail professor lolita seduction police road trip love murder teacher older man younger woman relationship lust desire illness underage voyeurism flirtation virginity sex with a minor Drama JeremyIrons DominiqueSwain MelanieGriffith FrankLangella SuzanneShepherd AdrianLyne,1460.0,/9INcC14WZjCMKGE360VXmklCLdZ.jpg,Urbane professor Humbert Humbert marries a New England widow to be near her nymphet daughter.
799,10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,date slang hip hop gangster cousin parody hood gang social satire racism Comedy ShawnWayans MarlonWayans TraceyCherelleJones ChrisSpencer VivicaA.Fox ParisBarclay,1077.0,/HZQBF7JDd2e9p4rPSbSHuWHaCC.jpg,When Ashtray moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer) he falls in with his gang-banging cousin Loc Dog who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?
800,476669,The King's Man,london england spy world war i based on comic world domination 1910s Action Adventure Thriller War Mystery RalphFiennes HarrisDickinson GemmaArterton RhysIfans DjimonHounsou MatthewVaughn,3704.0,/mpOzVPDFDI15WaKV6dqpYp441rZ.jpg,As a collection of history's worst tyrants and criminal masterminds gather to plot a war to wipe out millions one man must race against time to stop them.
801,894205,Werewolf by Night,secret organization based on comic magical object marvel cinematic universe (mcu) monster hunter Action Fantasy Horror TV Movie GaelGarcíaBernal LauraDonnelly HarrietSansomHarris KirkR.Thatcher EugenieBondurant MichaelGiacchino,832.0,/29wwzVi97Jg2hCDKnL52tAIWEPA.jpg,On a dark and somber night a secret cabal of monster hunters emerge from the shadows and gather at the foreboding Bloodstone Temple following the death of their leader. In a strange and macabre memorial to the leader’s life the attendees are thrust into a mysterious and deadly competition for a powerful relic—a hunt that will ultimately bring them face to face with a dangerous monster.
803,803114,The Requin,shark attack shark great white shark storm at sea survival at sea Thriller Horror AliciaSilverstone JamesTupper DeirdreO'Connell DannyChung JenniferMudge LeVanKiet,282.0,/i0z8g2VRZP3dhVvvSMilbOZMKqR.jpg,A couple on a romantic getaway find themselves stranded at sea when a tropical storm sweeps away their villa. In order to survive they are forced to fight the elements while sharks circle below.
805,10191,How to Train Your Dragon,flying based on novel or book blacksmith arena island ship training village forest viking friendship ignorance flight nest dragon battle combat well warrior pets Fantasy Adventure Animation Family JayBaruchel GerardButler CraigFerguson AmericaFerrera JonahHill ChrisSanders,11603.0,/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg,As the son of a Viking leader on the cusp of manhood shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon he realizes that he no longer wants to destroy it and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.
806,668482,Roald Dahl's Matilda the Musical,circus library corruption child abuse magic musical telekinesis child prodigy remake based on play or musical parenting based on children's book fantasy sequence escape artist precocious child evil dictator acrobats bad parenting female child abuser kid genius abusive family Family Comedy Fantasy AlishaWeir EmmaThompson LashanaLynch StephenGraham AndreaRiseborough MatthewWarchus,640.0,/ga8R3OiOMMgSvZ4cOj8x7prUNYZ.jpg,An extraordinary young girl discovers her superpower and summons the remarkable courage against all odds to help others change their stories whilst also taking charge of her own destiny. Standing up for what's right she's met with miraculous results.
807,800510,Kimi,seattle usa agoraphobia mental illness virus covid 19 Thriller ZoëKravitz ByronBowers JaimeCamil ErikaChristensen DerekDelGaudio StevenSoderbergh,614.0,/okNgwtxIWzGsNlR3GsOS0i0Qgbn.jpg,A tech worker with agoraphobia discovers recorded evidence of a violent crime but is met with resistance when she tries to report it. Seeking justice she must do the thing she fears the most: leave her apartment.
809,724495,The Woman King,africa arranged marriage warrior woman based on true story slave trade duringcreditsstinger woman director military unit 19th century mother daughter reunion freed slave female warrior west africa weapons training Action Drama History ViolaDavis ThusoMbedu LashanaLynch SheilaAtim JohnBoyega GinaPrince-Bythewood,1755.0,/438QXt1E3WJWb3PqNniK0tAE5c1.jpg,The story of the Agojie the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.
812,420821,Chip 'n Dale: Rescue Rangers,peter pan cartoon los angeles california former best friend missing person duringcreditsstinger live action and animation bootleg corrupt cop Animation Family Comedy Adventure Mystery AndySamberg JohnMulaney KiKiLayne WillArnett EricBana AkivaSchaffer,962.0,/7UGmn8TyWPPzkjhLUW58cOUHjPS.jpg,Decades since their successful television series was canceled Chip has succumbed to a life of suburban domesticity as an insurance salesman. Dale meanwhile has had CGI surgery and works the nostalgia convention circuit desperate to relive his glory days. When a former cast mate mysteriously disappears Chip and Dale must repair their broken friendship and take on their Rescue Rangers detective personas once again to save their friend’s life.
813,343668,Kingsman: The Golden Circle,saving the world spy europe sequel secret government organization agent statesman Action Adventure Comedy TaronEgerton ColinFirth JulianneMoore MarkStrong HalleBerry MatthewVaughn,9183.0,/34xBL6BXNYFqtHO9zhcgoakS4aP.jpg,When an attack on the Kingsman headquarters takes place and a new villain rises Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world.
815,14161,2012,civilization earthquake race against time natural disaster maya civilization end of the world disaster apocalypse destruction volcanic eruption flood disaster movie ark solar 2010s Action Adventure Science Fiction JohnCusack ChiwetelEjiofor AmandaPeet OliverPlatt ThandiweNewton RolandEmmerich,10921.0,/zaqam2RNscH5ooYFWInV6hjx6y5.jpg,"Dr. Adrian Helmsley part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population the entire race is doomed. Meanwhile writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm Curtis struggles to find a way to save his family. Meanwhile volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world."
816,141052,Justice League,superhero based on comic super power superhero team aftercreditsstinger duringcreditsstinger dc extended universe (dceu) Action Adventure Science Fiction BenAffleck HenryCavill AmyAdams GalGadot EzraMiller JossWhedon,12104.0,/eifGNCSDuxJeS1loAXil5bIGgvC.jpg,Fuelled by his restored faith in humanity and inspired by Superman's selfless act Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.
817,823625,Blacklight,luz negra Action Thriller LiamNeeson EmmyRaver Lampman TaylorJohnSmith AidanQuinn MarkWilliams,815.0,/8jIyu2UfEsCYlxg2vFUaHeALeoD.jpg,Travis Block is a shadowy Government agent who specializes in removing operatives whose covers have been exposed. He then has to uncover a deadly conspiracy within his own ranks that reaches the highest echelons of power.
818,293167,Kong: Skull Island,vietnam veteran 1970s monster expedition island giant spider giant monster creature spin off u.s. soldier giant animal kaiju aftercreditsstinger giant ape monster island water buffalo uncharted monsterverse king kong Action Adventure Fantasy TomHiddleston SamuelL.Jackson JohnGoodman BrieLarson JingTian JordanVogt-Roberts,9374.0,/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg,Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous primordial island.
819,458576,Monster Hunter,female soldier giant monster another dimension bow and arrow based on video game swordswoman dimensional travel Action Fantasy Adventure MillaJovovich TonyJaa RonPerlman T.I. DiegoBoneta PaulW.S.Anderson,2825.0,/1UCOF11QCw8kcqvce8LKOO6pimh.jpg,A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger the team encounters a mysterious hunter who may be their only hope to find a way home.
821,632727,Texas Chainsaw Massacre,texas mass murder sequel murder gore serial killer decapitation leatherface slasher chainsaw massacre cannibal body mutilation reboot gentrification skinning massacres Horror Thriller SarahYarkin ElsieFisher MarkBurnham JacobLatimore MoeDunford DavidBlueGarcia,1110.0,/vSiX5K8bBUtFJ7Jw8KDnNms5UcK.jpg,After nearly 50 years of hiding Leatherface returns to terrorize a group of idealistic influencers who accidentally disrupt his carefully shielded world in a remote Texas town.
823,920,Cars,car race success route 66 porsche retirement friendship road trip rural area anthropomorphism los angeles california aftercreditsstinger duringcreditsstinger Animation Adventure Comedy Family OwenWilson LarrytheCableGuy BonnieHunt PaulNewman TonyShalhoub JohnLasseter,12346.0,/u4G8EkiIBZYx0wEg2xDlXZigTOZ.jpg,Lightning McQueen a hotshot rookie race car driven to succeed discovers that life is about the journey not the finish line when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros McQueen gets to know the town's offbeat characters.
824,260346,Taken 3,revenge murder on the run fugitive framed framed for murder father daughter relationship Thriller Action LiamNeeson ForestWhitaker FamkeJanssen MaggieGrace DougrayScott OlivierMegaton,5151.0,/vzvMXMypMq7ieDofKThsxjHj9hn.jpg,Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.
825,35,The Simpsons Movie,parent child relationship garbage pollution environmental protection agency quarantine dysfunctional family dysfunctional marriage ecology first love duringcreditsstinger Animation Comedy Family DanCastellaneta JulieKavner NancyCartwright YeardleySmith HankAzaria DavidSilverman,7151.0,/gzb6P78zeFTnv9eoFYnaJ2YrZ5q.jpg,After Homer accidentally pollutes the town's water supply Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.
826,9023,Spirit: Stallion of the Cimarron,freedom mustang rivalry wildlife animal cavalry indian war eyebrow wild horse pets Western Animation Adventure Comedy Family Drama MattDamon JamesCromwell CharlesNapier RobertCait RichardMcGonagle KellyAsbury,4008.0,/rXhd4p6tHlgYHqRtn1wdrA2EZwQ.jpg,As a wild stallion travels across the frontiers of the Old West he befriends a young human and finds true love with a mare.
827,109418,Grown Ups 2,journey in the past friendship past friends Comedy AdamSandler KevinJames ChrisRock DavidSpade SalmaHayekPinault DennisDugan,3858.0,/hT6ijOtjtYrnyDhN7VA2QWyGFAm.jpg,Lenny has relocated his family back to the small town where he and his friends grew up. This time around the grown ups are the ones learning lessons from their kids on a day notoriously full of surprises—the last day of school.
831,83201,Puss in Boots: The Three Diablos,cartoon cat Adventure Animation Comedy Family AntonioBanderas GillesMarini CharlotteNewhouse ChrisMiller WaltDohrn RamanHui,397.0,/ptvbHUWpU8Nh6vrmSvjx4ESDgfC.jpg,Puss in Boots is on a mission to recover the Princess' stolen ruby from the notorious French thief Whisperer. Reluctantly accompanied by three little kittens Three Diablos Puss must tame them before they endanger the mission.
832,80321,Madagascar 3: Europe's Most Wanted,circus lion zoo hippopotamus giraffe penguin madagascar friendship cartoon zebra slapstick comedy animal lemur talking animals Animation Family Comedy Adventure BenStiller ChrisRock DavidSchwimmer JadaPinkettSmith FrancesMcDormand ConradVernon,5426.0,/cF3NBLvutUyhliNcnnhNdX4NI9U.jpg,Animal pals Alex Marty Melman and Gloria are still trying to make it back to New York's Central Park Zoo. They are forced to take a detour to Europe to find the penguins and chimps who broke the bank at a Monte Carlo casino. When French animal-control officer Capitaine Chantel DuBois picks up their scent Alex and company are forced to hide out in a traveling circus.
833,109439,The Hangover Part III,las vegas Comedy BradleyCooper EdHelms ZachGalifianakis JustinBartha KenJeong ToddPhillips,7751.0,/vtxuPWkdllLNLVyGjKYa267ntuH.jpg,This time there's no wedding. No bachelor party. What could go wrong right? But when the Wolfpack hits the road all bets are off.
838,181808,Star Wars: The Last Jedi,bunker space battle failure defeat sequel space opera military operation Adventure Action Science Fiction MarkHamill CarrieFisher AdamDriver DaisyRidley JohnBoyega RianJohnson,13775.0,/ySaaKHOLAQU5HoZqWmzDIj1VvZ1.jpg,Rey develops her newly discovered abilities with the guidance of Luke Skywalker who is unsettled by the strength of her powers. Meanwhile the Resistance prepares to do battle with the First Order.
840,337401,Mulan,china martial arts hero fake identity honor east asian lead heroine based on myths legends or folklore live action and animation chinese girl live action remake Adventure Fantasy Drama Action LiuYifei DonnieYen GongLi JetLi JasonScottLee NikiCaro,6212.0,/aKx1ARwG55zZ0GpRvU2WrGrCG9o.jpg,When the Emperor of China issues a decree that one man per family must serve in the Imperial Chinese Army to defend the country from Huns Hua Mulan the eldest daughter of an honored warrior steps in to take the place of her ailing father. She is spirited determined and quick on her feet. Disguised as a man by the name of Hua Jun she is tested every step of the way and must harness her innermost strength and embrace her true potential.
843,193893,Let's Be Cops,corruption robbery kidnapping nightclub male friendship investigation police murder flashback mobster los angeles california buddy cop lying impersonating a police officer guns Comedy JakeJohnson DamonWayansJr. NinaDobrev RobRiggle JamesD'Arcy LukeGreenfield,2488.0,/pf4FoUr2phn5WyZjU7rLXSiW1Ve.jpg,It's the ultimate buddy cop movie except for one thing: they're not cops.  When two struggling pals dress as police officers for a costume party they become neighborhood sensations.  But when these newly-minted “heroes” get tangled in a real life web of mobsters and dirty detectives they must put their fake badges on the line.
844,49521,Man of Steel,saving the world superhero based on comic alien planet superhuman alien invasion super power mysterious force reboot save the day dc extended universe (dceu) save the planet origin story alien spaceship superman krypton Action Adventure Science Fiction HenryCavill AmyAdams MichaelShannon DianeLane RussellCrowe ZackSnyder,14085.0,/dksTL9NXc3GqPBRHYHcy1aIwjS.jpg,A young boy learns that he has extraordinary powers and is not of this earth. As a young man he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.
845,10193,Toy Story 3,hostage college escape buddy daycare teddy bear duringcreditsstinger toy comes to life personification inanimate objects come to life Animation Family Comedy TomHanks TimAllen JoanCusack DonRickles WallaceShawn LeeUnkrich,13257.0,/AbbXspMOwdvwWZgVN0nabZq03Ec.jpg,Woody Buzz and the rest of Andy's toys haven't been played with in years. With Andy about to go to college the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.
846,619778,Malignant,detective brain tumor monster dream seattle usa murder gore vision serial killer hospital miscarriage videotape murder mystery sister sister relationship psychic connection Horror Mystery Thriller AnnabelleWallis MaddieHasson GeorgeYoung MicholeBrianaWhite SusannaThompson JamesWan,1800.0,/dGv2BWjzwAz6LB8a8JeRIZL8hSz.jpg,Madison is paralyzed by shocking visions of grisly murders and her torment worsens as she discovers that these waking dreams are in fact terrifying realities with a mysterious tie to her past.
847,301528,Toy Story 4,friendship cartoon rescue mission buddy cowboy duringcreditsstinger toy comes to life Family Adventure Animation Comedy Fantasy TomHanks TimAllen AnniePotts TonyHale Keegan JoshCooley,8669.0,/w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg,"Woody has always been confident about his place in the world and that his priority is taking care of his kid whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy."
849,82675,Taken 2,fbi kidnapping turkey police chase teenage daughter stealing a car ex husband ex wife relationship albanian u.s. embassy Action Crime Thriller LiamNeeson MaggieGrace FamkeJanssen LelandOrser D.B.Sweeney OlivierMegaton,5985.0,/yzAlcuJhpnxRPjaj7AHBRbNPQCJ.jpg,In Istanbul retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.
852,263115,Logan,cyborg experiment self destruction mutant future dystopia immortality road trip sequel superhero based on comic super power neo western troubled past aging superhero life on the margin Action Drama Science Fiction HughJackman DafneKeen PatrickStewart ElizabethRodriguez BoydHolbrook JamesMangold,17552.0,/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,In the near future a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives pursued by dark forces.
854,427641,Rampage,gorilla monster wolf mutation lizard giant lizard giant monster creature based on video game giant animal mutant animal kaiju albino giant rat genetic experiment destroyed city giant gorilla animal monster Action Adventure Science Fiction DwayneJohnson NaomieHarris MalinÅkerman JeffreyDeanMorgan JakeLacy BradPeyton,6222.0,/MGADip4thVSErP34FAAfzFBTZ5.jpg,Primatologist Davis Okoye shares an unshakable bond with George the extraordinarily intelligent silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America destroying everything in their path Okoye teams with a discredited genetic engineer to secure an antidote fighting his way through an ever-changing battlefield not only to halt a global catastrophe but to save the fearsome creature that was once his friend.
855,758724,The Cellar,mother cellar haunted house supernatural hell disappearance visions of hell demon supernatural creature clueless husband demonic spirit supernatural horror mysterious disappearance Horror Mystery ElishaCuthbert EoinMacken DylanFitzmaurice Brady TaraLee BrendanMuldowney,342.0,/rtfGeS5WMXA6PtikIYUmYTSbVdg.jpg,When Keira Woods' daughter mysteriously vanishes in the cellar of their new house in the country she soon discovers there is an ancient and powerful entity controlling their home that she will have to face or risk losing her family's souls forever.
856,245891,John Wick,hitman gangster secret organization bratva (russian mafia) revenge murder dog retired widower Action Thriller KeanuReeves MichaelNyqvist IanMcShane JohnLeguizamo WillemDafoe ChadStahelski,17755.0,/fZPSd91yGE9fCcCe6OoQr6E3Bev.jpg,Ex-hitman John Wick comes out of retirement to track down the gangsters that took everything from him.
857,105,Back to the Future,clock tower flying car car race terrorist lightning guitar plutonium inventor journey in the past invention time travel race against time bullying mad scientist fish out of water teenage love destiny hidden identity love and romance teenage life changing the past or future 1950s Adventure Comedy Science Fiction MichaelJ.Fox ChristopherLloyd LeaThompson CrispinGlover ThomasF.Wilson RobertZemeckis,17576.0,/fNOH9f1aA7XRTzl1sAOx9iF553Q.jpg,Eighties teenager Marty McFly is accidentally sent back in time to 1955 inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.
858,15092,Crank: High Voltage,prostitute horse race heart cigarette strip club electric shock sequel flashback tourette syndrome gang shootout mansion foot chase surgery taser duringcreditsstinger absurdism ultraviolence Action Thriller Crime JasonStatham AmySmart DavidCarradine DwightYoakam BaiLing BrianTaylor,2408.0,/tzTC4EEvF0OPL63frEiogxL2T8M.jpg,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.
860,3170,Bambi,loss of loved one forest deer coming of age best friend rabbit forest fire Animation Drama Family DonnieDunagan PeterBehn StanAlexander CammieKing WillWright DavidHand,4990.0,/wV9e2y4myJ4KMFsyFfWYcUOawyK.jpg,Bambi's tale unfolds from season to season as the young prince of the forest learns about life love and friends.
861,451048,Jungle Cruise,jungle riverboat 1910s amazon river based on theme park ride Action Adventure Fantasy DwayneJohnson EmilyBlunt EdgarRamírez JackWhitehall JessePlemons JaumeCollet-Serra,4993.0,/9dKCd55IuTT5QRs989m9Qlb7d2B.jpg,Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together they search for an ancient tree that holds the power to heal – a discovery that will change the future of medicine.
862,43549,The Experiment,experiment psychological thriller Thriller Drama AdrienBrody CamGigandet ForestWhitaker MaggieGrace CliftonCollinsJr. PaulT.Scheuring,1009.0,/zy6hJYii2PJfMRoUBlULhfuLsgL.jpg,20 men are chosen to participate in the roles of guards and prisoners in a psychological study that ultimately spirals out of control.
863,8363,Superbad,alcohol chaos nerd police high school coming of age school drugs buddy one night fake id mclovin Comedy JonahHill MichaelCera ChristopherMintz Plasse BillHader GregMottola,6169.0,/ek8e8txUyUwd2BNqj6lFEerJfbq.jpg,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.
868,640,Catch Me If You Can,fbi con man biography based on true story attempted jailbreak engagement party mislaid trust bank fraud Drama Crime LeonardoDiCaprio TomHanks ChristopherWalken MartinSheen NathalieBaye StevenSpielberg,14082.0,/ctjEj2xM32OvBXCq8zAdK3ZrsAj.jpg,A true story about Frank Abagnale Jr. who before his 19th birthday successfully conned millions of dollars worth of checks as a Pan Am pilot doctor and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture he revels in the pursuit.
870,43552,Vanishing on 7th Street,sunrise light darkness flashlight hospital power outage church candle detroit michigan roanoke Mystery Horror Thriller HaydenChristensen ThandiweNewton JohnLeguizamo NealHuff JacobLatimore BradAnderson,473.0,/8LkZFmL2UHbmP7UnjlRP5gqvvqh.jpg,A mysterious global blackout yields countless populations to simply vanish leaving only their clothes and possessions behind. A small handful of survivors band together in a dimly-lit tavern on 7th Street struggling to combat the apocalyptic horror. Realizing they may in fact be the last people on earth a dark shadow hones in on them alone.
871,111,Scarface,sibling relationship miami florida corruption loss of loved one cuba prohibition era cocaine gangster rise and fall remake drug cartel mafia drug lord bitterness rise to power miami beach cuban refugees drug war Action Crime Drama AlPacino StevenBauer MichellePfeiffer MaryElizabethMastrantonio RobertLoggia BrianDePalma,10113.0,/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,After getting a green card in exchange for assassinating a Cuban government official Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way Tony eventually becomes the biggest drug lord in the state controlling nearly all the cocaine that comes through Miami. But increased pressure from the police wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.
873,242,The Godfather Part III,italy christianity new york city assassination italian american vatican pope confession helicopter symbolism gangster daughter revenge organized crime mafia lawyer Crime Drama Thriller AlPacino DianeKeaton TaliaShire AndyGarcía EliWallach FrancisFordCoppola,5358.0,/lm3pQ2QoQ16pextRsmnUbG2onES.jpg,In the midst of trying to legitimize his business dealings in 1979 New York and Italy aging mafia don Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.
